_id,name,slug,modelName,modelSlug,brandSlug,status,fuel-type,power-hp,torque-nm,clutch-type,emission-norm,engine-capacity-cc,engine-type,gearbox,transmission-type,number-of-cylinders,rpm,no-of-reverse-gears,cooling-type,motor-type,no-of-cng-cylinders,engine-model,max-speed-km-h,gradeability,mileage,driving-range-km-charge,real-world-range-km-charge,battery-type,battery-warranty,cabin-type,turning-radius-mm,chassis-type,front-suspension,rear-suspension,tiltable-cabin,gross-vehicle-weight-kg,length-mm,height-mm,wheelbase-mm,ground-clearance-mm,fuel-tank-capacity-ltr,kerb-weight-kg,payload-kg,width-mm,battery-capacity-kwh,cargo-body-length-mm,cargo-body-width-mm,cargo-body-height-mm,front-tyre-size,number-of-tyres,rear-tyre-size,front-brake-type,rear-brake-type,tyre-type,front-rim-size,rear-rim-size,charger-type,ac-charging-time,dc-fast-charging-time,battery-swapping,adjustable-driver-seat,cruise-control,cruise-control-desc,seat-type,arm-rest,driver-information-display,driver-information-display-desc,tiltable-steering,navigation-system,navigation-system-desc,seating-capacity,air-conditioner,fog-lamps,no-of-fog-lamps,mobile-charging-point,infotainment-system,infotainment-system-desc,headlamps,drive-modes,no-of-seat-belts,gps-tracking,fuel-monitoring-system,digital-instrument-cluster,size-of-the-digital-instrument-cluster,driver-seat-belt-reminder,telematics,telematics-desc,hill-hold-assist,hill-hold-assist-desc,abs,adas,adas-desc,dashcam,tyre-pressure-monitoring-system,speed-limit-device,reverse-parking-alert,blind-spot-mirror,electronics-stability-control,no-of-airbags,lane-departure-warning,autonomous-emergency-braking,collision-mitigation-system,driver-monitoring-camera,camera-360-degree
6757fe5336e404f00a49078b,Electric,electric,StormEV LongRange200,storm-ev-longrange200,euler,current,Electric,46.93,160,,Zero Emission,,,,Automatic,,,,,IPM (Interior Permanent Magnet) smv,,,70,,,200,,Liquid Cooled Battery,,Day Cabin,,Heavy Duty Ladder Frame Chassis with Increased Thickness to Bear Extreme Loads,3 Parabolic Leaf Spring with Hydraulic Shock Absorber,8 Semi-Elliptical Leaf Spring with Hydraulic Shock Absorber,Yes,2990,4700,2900,2700,175,,1640,1250,1560,30,,,,185 R14 LT 8PR,4,185 R14 LT 8PR,,,,,,,,,,Yes,,,Sleeping Seats with Headrest,,Yes,,,Yes,,Driver + 1 Passenger,Yes,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,
6757fe5b36e404f00a49078c,Electric,electric,,storm-ev-t1250,euler,,Electric,40,140,,Zero Emission,,,,Automatic,,,,,IPM (Interior Permanent Magnet),,,70,,,140+,,Lithium-ion Battery,,Day Cabin,,Heavy Duty Ladder Frame Chassis with Increased Thickness to Bear Extreme Loads,3 Parabolic Leaf Spring with Hydraulic Shock Absorber,8 Semi-elliptical Leaf Spring with Hydraulic Shock Absorber,Yes,2600,4125,2685,2170,175,,1350,1250,1560,30,,,,185 R14 LT 8PR,4,185 R14 LT 8PR,,,,,,,,,,Yes,,,Sleeping Seats with Headrest,,Yes,,,Yes,,Driver + 1 Passenger,Yes,,,,Yes,,Sequential LED Headlamps With DRL,,,,,,,,,,Yes,,,Yes,,Yes,Yes,,,,,,,,,,
6757fe6236e404f00a49078d,V1 FSD,v1-fsd,ZEO,zeo,mahindra,onsale,Electric,40,114,,Zero Emission,,,,Single-Speed,,,,,Permanent Magnet Synchronous Motor,,,60,32,,145,,"LFP, Cylindrical",,,4300,,Mc Pherson Strut with Coil Spring,Semi Trailing Arm with Coil Spring and Shock Absorber,,1675,3876,1750,2500,180,,910,765,1526,18.4,,,,,4,,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,USB C Type,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
6757fe6a36e404f00a49078e,V2 FSD,v2-fsd,ZEO,zeo,mahindra,onsale,Electric,40,114,,Zero Emission,,,,Single-Speed,,,,,Permanent Magnet Synchronous Motor,,,60,32,,160,,"LFP, Cylindrical",,,4300,,Mc Pherson Strut with Coil Spring,Semi Trailing Arm with Coil Spring and Shock Absorber,,1675,3876,1750,2500,180,,925,750,1526,21.3,,,,,4,,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,USB C Type,,,,Eco & Power,,,,,,,,,Yes,,,,,,,,,,,,,,,,
6757fe7136e404f00a49078f,V1 Delivery Van,v1-delivery-van,ZEO,zeo,mahindra,onsale,Electric,40,114,,Zero Emission,,,,Single-Speed,,,,,Permanent Magnet Synchronous Motor,,,60,32,,135,,"LFP, Cylindrical",,,4300,,Mc Pherson Strut with Coil Spring,Semi Trailing Arm with Coil Spring and Shock Absorber,,1720,3893,2640,2500,180,,1055,665,1501,18.4,,,,,4,,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,USB C Type,,,,Eco & Power,,,,,,,,,Yes,,,,,,,,,,,,,,,,
6757fe7936e404f00a490790,V2 Delivery Van,v2-delivery-van,ZEO,zeo,mahindra,onsale,Electric,40,114,,Zero Emission,,,,Single-Speed,,,,,Permanent Magnet Synchronous Motor,,,60,32,,150,,"LFP, Cylindrical",,,4300,,Mc Pherson Strut with Coil Spring,Semi Trailing Arm with Coil Spring and Shock Absorber,,1720,3898,2640,2500,180,,1070,650,1501,21.3,,,,,4,,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,USB C Type,,,,Eco & Power,,,,,,,,,Yes,,,,,,,,,,,,,,,,
6757fe8136e404f00a490791,Electric/Truck,electric-truck,REX 5525,rex-5525,i-board,,Electric,214/335,1200/2400,,Zero Emission,,,,6+1 Speed Auto Shift e-G box with PTO Provision,,,,,,,,,28-58,,,,,,Day Cabin,,C-Chassis,,,,,,,,,,,55000,,,,,,,6,,,,,,,,,,,Yes,,,,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757fe8b36e404f00a490792,Electric/Truck,electric-truck,Tipper Elecy V3525,tipper-elecy-v3525,i-board,,Electric,,2400,,Zero Emission,,,,6+1 Speed Auto Shift e-G box with PTO Provision,,,,,PMSM,,,,28-58,,,,Lithium Iron Phosphate,,Day Cabin,,C-Chassis,,,,,,,,,,,35000,,,,,,,12,,,,,,,,,,,Yes,,,,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757fe9336e404f00a490793,Electric/Truck,electric-truck,Long Haulage TT 5520,long-haulage-tt-5520,i-board,,Electric,,2400,,Zero Emission,,,,4+1 Speed Auto Shift e-G box with PTO Provision,,,,,PMSM,,,,28-58,,,,Lithium Iron Phosphate,,Day Cabin,,C-Chassis,,,,,,,,,,,40000,,,,,,,6,,,,,,,,,,,Yes,,,,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757fe9c36e404f00a490794,Electric/Truck,electric-truck,Ductor 5525,ductor-5525,i-board,,Electric,,2400,,Zero Emission,,,,6+1 Speed Auto Shift e-G Box with PTO Provision,,,,,PMSM,,,,28-58,,,,Lithium Iron Phosphate,,Day Cabin,,C-Chassis,,,,,,,,,,,55000,,,,,,,10,,,,,,,,,,,Yes,,,,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc60d8e2852737489d31f2,Standard,standard,SKT90S,skt90s,sany,,Diesel,530,2300,,BS VI,12536,4 Stroke and Turbocharged/Intercooled,6 Forward & 1 Reverse,Manual (MT),6,,,,,,,,,,,,,,,,,"Non-Independent Hydro-Pneumatic Spring Suspension with Hydraulic/Pneumatic (Nitrogen) Suspension Cylinders of Variable Damping Characteristics, Featuring High Unit Energy Storage and Variable Stiffness and better absorption of road impact",Reinforced Knuckle Bearing Thrust Rod + Tightening by Leaf Spring Straight Bolts,,90000,9026,4386,,,,32000,60000,3568,,,,,16.00 R25,10,16.00 R25 (36PR),,,,,,,,,,Yes,,,Standard Seats,,Yes,,Yes,,,Driver + 2 Passenger,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc60dfe2852737489d31f3,Standard,standard,Saathi,saathi,ashok-leyland,,Diesel,45,110,"215 mm Diameter, Dry Type/Single plate/Mechanical Actuation",BS VI,1478,"1.5 Litres, Turbo Charged, 3 Cylinder Diesel Engine",5 Forward + 1 Reverse,Manual (MT),3,,,,,,,80,,,,,,,Day Cabin,4950,C-Chassis,Parabolic Leaf Spring (2L) with Double Acting Shock Absorber,Parabolic Leaf Spring (3L) with Double Acting Shock Absorber,Yes,2288,4406,1833,2250,,40,1168,1120,1663,,2500,1620,380,"165 R14 LT, 8PR",4,"165 R14 LT, 8PR",,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,
67bc60f1e2852737489d31f4,E-350L,e-350l,Eviator,eviator,montra-electric,,Electric,107,300,,Zero Emission,,,,Automatic,,,,,PMSM (Permanent Magnet Synchronous Motor),,,80,"Restart Gradeability (%) - 25, Running Gradeability (%) - 35",,"Certified Range - 245, Real Range - 170",,Advanced LFP Battery,,Day Cabin,5600,C-Chassis,2-Stage Parabolic Leaf Spring,2-Stage Parabolic Leaf Spring,,3490,,,2677,197,,1783,1707,,43.2,,,,"7.00 R15 LT, 12PR (Tube)",4,"7.00 R15 LT, 12PR (Tube)",,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,Yes,No,,,No,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc60f9e2852737489d31f5,E-350X,e-350x,Eviator,eviator,montra-electric,,Electric,107,300,,Zero Emission,,,,Automatic,,,,,PMSM (Permanent Magnet Synchronous Motor),,,80,"Restart Gradeability (%) - 25, Running Gradeability (%) - 35",,"Certified Range - 245, Real Range - 170",,Advanced LFP Battery,,Day Cabin,5600,C-Chassis,2-Stage Parabolic Leaf Spring,2-Stage Parabolic Leaf Spring,,3490,,,2677,197,,1783,1707,,43.2,,,,"7.00 R15 LT, 12PR (Tube)",4,"7.00 R15 LT, 12PR (Tube)",,,,,,,,,,Yes,,,Premium Seats,,Yes,,,,,Driver + 2 Passenger,Yes,Yes,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6102e2852737489d31f6,3.5T,3-5t,Pro X,pro-x,eicher,current,Electric,107,300,,Zero Emission,,,,Automatic,,,,,Permanent Magnet Synchronous Motor (PMSM),,,80,30,,32kWh - 206 / 40kWh - 249,,LFP Battery,,Walkthrough Cabin,5400,C-Chassis,Parabolic,Semi Elliptical Leaf,,3490,5120,2722,2730,220,,1730/1790,1760/1700,1750,32/40,,,,7.00 R15,4,7.00 R15,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,Optional,,,,Yes,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,
67bc6112e2852737489d31f7,3T,3t,Pro X,pro-x,eicher,current,Electric,107,300,,Zero Emission,,,,Automatic,,,,,Permanent Magnet Synchronous Motor (PMSM),,,80,33,,220,,LFP Battery,,Walkthrough Cabin,4700,C-Chassis,Parabolic,Semi Elliptical Leaf,,2995,4645,2700,2330,181,,1550,1445,1750,32,,,,215/75R15,4,215/75R15,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,Optional,,,,Yes,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,
67bc611de2852737489d31f8,Standard,standard,Ace Flex Fuel,ace-flex-fuel,tata,current,Diesel,,55,,BS VI,694,"694cc, 2 cylinder, Gasoline engine",TA-59 with drive shafts,Manual (MT),2,,,,,,,55,,20-22,,,,,Day Cabin,3750,C-Chassis,"Independent, McPherson stru",Semi trailing arm with coil spring & hydraulic damper,,1460,3560,1820,1800,170,10,710,750,1497,,,,,145R12,4,145R12,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc612be2852737489d31f9,Bi Fuel,bi-fuel,Ace Pro,ace-pro,tata,onsale,CNG and Petrol,25,51,Single plate dry friction diaphragm type,BS6,694,"694cc BI-FUEL RDE BS VI, 4 stroke Water Cooled",TA-59 with drive shafts,Manual (MT),2,,,,,,,55,,21,,,,,Day Cabin,3750,,"Independent, McPherson Strut",Semi trailing arm with coil spring & hydraulic damper,,1535,3560,1820 (Unladen),1800,170 (Minimum in Laden condition),"CNG - 45 Liters (1 cylinder), Petrol - 5 Liter",785,750,1497,,,,,145R12,4,145R12,,,,,,,,,,Yes,,,,,,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc6134e2852737489d31fa,EV,ev,Ace Pro,ace-pro,tata,onsale,Electric,39,104,,Zero Emission,,,E-Transaxle with drive shafts,Automatic,,,,,PMSM (Permanent Magnet Synchronous Motor),,,50,21,,155,,Lithium Ion Iron phosphate (LFP) Battery,,Day Cabin,3750,C-Chassis,"Independent, McPherson Strut",Semi trailing arm with coil spring & hydraulic damper,,1610,3560,1820 (Unladen),1800,170 mm (Minimum in Laden condition),,860,750,1497,14.4,,,,145R12,4,145R12,,,,,,,,,,Yes,,,,,,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc613ee2852737489d31fb,Standard,standard,Intra EV Pickup,intra-ev-pickup,tata,,Electric,,230,,Zero Emission,,,,Automatic,,,,,PMSM (Permanent Magnet Synchronous Motor),,,80,,,150+,,Lithium-ion Battery,,Day Cabin,,C-Chassis,Rigid Suspension with Parabolic Leaf Springs,Rigid Suspension with Parabolic Leaf Springs,,3320,4734,,2600,,,1570,1750,2001,28.2,,,,,4,,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,Yes,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc614ae2852737489d31fc,CX,cx,Intra V50 Gold,intra-v50-gold,tata,current,Diesel,80,220,,BS VI,,1.5 Common Rail Turbo Intercooled Diesel - 4 cylinder,G5220 Synchromesh 5F + 1R,Manual (MT),4,,,,,,,80,,,,,,,Day Cabin,6050,Chasis with Cabin,Parabolic leaf spring - 2 leaves,Semi-elliptical leaf springs - 10 leaves,,3160,4734,2014,2600,193,35,1455,1705,1750,,,,,215/75 R15,4,215/75 R15,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc6159e2852737489d31fd,LX,lx,Intra V50 Gold,intra-v50-gold,tata,current,Diesel,80,220,,BS VI,,1.5 Common Rail Turbo Intercooled Diesel - 4 cylinder,G5220 Synchromesh 5F + 1R,Manual (MT),4,,,,,,,80,,,,,,,Day Cabin,6050,Chasis with Cabin,Parabolic leaf spring - 2 leaves,Semi-elliptical leaf springs - 10 leaves,,3160,4734,2014,2600,193,35,1460,1700,1750,,2960,1750,400,215/75 R15,4,215/75 R15,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc6161e2852737489d31fe,VX,vx,Intra V50 Gold,intra-v50-gold,tata,current,Diesel,80,220,,BS VI,,1.5 Common Rail Turbo Intercooled Diesel - 4 cylinder,G5220 Synchromesh 5F + 1R,Manual (MT),4,,,,,,,80,,,,,,,Day Cabin,6050,Chasis with Cabin,Parabolic leaf spring - 2 leaves,Semi-elliptical leaf springs - 10 leaves,,3210,4734,2014,2600,193,35,1510,1700,1750,,2960,1750,400,215/75 R15,4,215/75 R15,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc616ee2852737489d31ff,CX,cx,Intra V30 Gold,intra-v30-gold,tata,current,Diesel,70,160,,BS VI,1497,"4 Cylinder 1.5L DI Engine, 1497cc",5 Forward + 1 Reverse,Manual (MT),4,,,,,,,80,37,,,,,,Day Cabin,5250,C-Chassis,Semi-elliptical leaf springs - 5 leaves,Semi-elliptical leaf springs - 8 leaves,,2760,4460,1945,2450,175,35,1260,1500,1692,,2690,1620,400,185 R14 8PR,4,185 R14 8PR,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc617be2852737489d3200,LX,lx,Intra V30 Gold,intra-v30-gold,tata,current,Diesel,70,160,,BS VI,1497,"4 Cylinder 1.5L DI Engine, 1497cc",5 Forward + 1 Reverse,Manual (MT),4,,,,,,,80,37,,,,,,Day Cabin,5250,C-Chassis,Semi-elliptical leaf springs - 5 leaves,Semi-elliptical leaf springs - 8 leaves,,2760,4460,1945,2450,175,35,1260,1500,1692,,2690,1620,400,185 R14 8PR,4,185 R14 8PR,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc6183e2852737489d3201,VX,vx,Intra V30 Gold,intra-v30-gold,tata,current,Diesel,70,160,,BS VI,1497,"4 Cylinder 1.5L DI Engine, 1497cc",5 Forward + 1 Reverse,Manual (MT),4,,,,,,,80,37,,,,,,Day Cabin,5250,C-Chassis,Semi-elliptical leaf springs - 5 leaves,Semi-elliptical leaf springs - 8 leaves,,2775,4460,1945,2450,175,35,1275,1500,1692,,2690,1620,400,185 R14 8PR,4,185 R14 8PR,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc618de2852737489d3202,1.4 XXL SD V2 CNG,1-4-xxl-sd-v2-cng,"{'name': 'Mahindra Veero', 'id': 582, 'brandName': 'Mahindra', 'brandSlug': 'mahindra', 'modelName': 'Veero', 'slug': 'veero'}",veero,mahindra,current,CNG+Petrol,90,210,,BS VI,1500,"4 Cylinders, 1.5L Turbo CNG Engine",5 Speed,Manual (MT),4,,,,,,,,,19.2,,,,,Day Cabin,,C-Chassis,Leaf Spring,Leaf Spring,,2999,4980,,2700,,CNG - 150 Ltr Water Capacity & Petrol - 4.5,1599,1400,1746,,,,,195R15LT,4,195R15LT,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc6199e2852737489d3203,1.4 XXL SD V4 (A) CNG,1-4-xxl-sd-v4-a-cng,"{'name': 'Mahindra Veero', 'id': 582, 'brandName': 'Mahindra', 'brandSlug': 'mahindra', 'modelName': 'Veero', 'slug': 'veero'}",veero,mahindra,current,CNG+Petrol,90,210,,BS VI,1500,"4 Cylinders, 1.5L Turbo CNG Engine",5 Speed,Manual (MT),4,,,,,,,,,19.2,,,,,Day Cabin,,C-Chassis,Leaf Spring,Leaf Spring,,2999,4980,,2700,,CNG - 150 Ltr Water Capacity & Petrol - 4.5,1599,1400,1746,,,,,195R15LT,4,195R15LT,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61a1e2852737489d3204,Standard,standard,Yodha CNG RMC,yodha-cng-rmc,tata,,CNG,75,200,,BS VI,,4 SP CNG,,Manual (MT),,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Semi Elliptical Type,Semi Elliptical Type,,3490,5385,,3150,,180,1990,1500,1843,,,,,,4,,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61b0e2852737489d3205,Plus Petrol,plus-petrol,Jeeto,jeeto,mahindra,current,Petrol,23,48,,BS VI,625,"Four Stroke-Positive ignitions, Petrol engine",4 Forward + 1 Reverse,Manual (MT),1,,,,,,,,,21.2,,,,,Day Cabin,,C-Chassis,Mcpherson Strut with Coil Spring,Semi Trailing Arm,,1450,3876,1750,2500,,20,735,715,1498,,2257,1493,300,"145 R12, 8PR",4,"145 R12, 8PR",,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61c0e2852737489d3206,2950/CAB/DCR29CBC 100B6M5,2950-cab-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,onsale,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,3160,1815,2950,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61cce2852737489d3207,2950/HSD/DCR29CBC 100B6M5,2950-hsd-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,3160,1815,2950,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61d6e2852737489d3208,3310/CAB/DCR29CBC 100B6M5,3310-cab-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,3692,1815,3310,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61e4e2852737489d3209,3310/HSD/DCR29CBC 100B6M5,3310-hsd-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,3692,1815,3310,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61f0e2852737489d320a,3550/HSD/DCR29CBC 100B6M5,3550-hsd-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,4350,1815,3550,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc61fde2852737489d320b,3550/CAB/DCR29CBC 100B6M5,3550-cab-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,4350,1815,3550,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc620de2852737489d320c,3920/HSD/DCR29CBC 100B6M5,3920-hsd-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,onsale,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,5218,1815,3920,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bc6217e2852737489d320d,3920/CAB/DCR29CBC 100B6M5,3920-cab-dcr29cbc-100b6m5,LPT GOLD 710,lpt-gold-710,tata,,Diesel,98,300,Single Plate Dry Friction type - 280 mm dia,BS VI,2956,4 Cylinder In line Water Cooled Direct Engine water cooled with Intercooler,"G 440 (5F,1R) Cable Shift Mechanism",Manual (MT),4,,,,,,,,35,,,,,,Day Cabin,5600,C-Chassis,Parabolic Suspension with rubber bush and Hydraulic double acting telescopic shock absorbers,Semi- Elliptical Leaf Spring with Auxillary Springs,Yes,7490,5218,1815,3920,216,90,,,2105,,,,,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",4,"Cross Ply 8.25 x 16 (FR - 2, RR - 2, Spare - 1)",,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
